Sms,Label
"Dear 62803681XX, GUJ vs LKN match with A23 Fantasy. Create your team now and win from a Rs.20,00,000 (20lac) prize pool. Click http://2lm.in/xolG29",0
"Join the MPL Rummy Tournament & leaderboard contests & win upto Rs.10 Crore. Hurry, play now: bit.ly/mplrmy",0
"Hi 62803681XX, GUJ vs LSG T20 Match on MY11circle
Prize Pool - 4,65,00,000 (4.65CR)
Entry Fees - 49
Win Now - http://1kx.in/OI8z3rWi9dM",0
"Zero balance saving account online! Open an 811 bank account in just 5 minutes, enjoy unlimited benefits now: https://bit.ly/2WcVKYC3 T&C Apply -Kbank 
",0
"जल्दी करें ! #ActiveHoJaao कैंपेन खत्म होने में सिर्फ 3 दिन बाकी!
TurtlemintPro पर आओ, #ActiveHoJaao! आज ही अपने रिलेशनशिप मैनेजर से संपर्क करें। weurl.co/XkahMt नियम एवं शर्तें*",0
Congratulations! Rs.5500 Welcome Bonus is waiting for you Register for FREE and get real Cash Hurry:- vb.pcb3.in/c2u6s4VhR,0
Aap chle ghr se ,0
"Dear Customer, You have a missed call from +917082282508 . The last missed call was at 08:08 AM on 28-Mar-2022 . Thankyou, Team Jio.",0
"₹10 Crore in Winning 🏆 
Play BLR vs PJB Indian T20 match on PlayerzPot!

Register now & Get upto ₹6,000/- Cashback on your 1st deposit.

Make your team now,
👉 https://1mm.in/T20P",0
"Final 2 Hrs, Join BLR vs PJB Fantasy T20  & Win ₹5 Crore Cash Prizes On Gamezy!

Register now & Get upto ₹18,750/- Welcome bonus on 1st deposit.

Play now,
👉 https://1mm.in/T20G",0
"Dear 62803681XX, PUN vs BLR match with A23 Fantasy. Create your team now and win from a Rs.20,00,000 (20lac) prize pool. Click http://2lm.in/AjFYL2",0
"Play for Rs.1 LAKH GTD winnings, win Rs.10k as 1st prize in 1 Pe 1 Lakh Rummy Tournament! Join with Rs.1. Starts at 9 PM. Register now: bit.ly/37XPHsV
-MPL",0
"Hi 62803681XX, DEL vs MUM T20 Match on MY11circle
Prize Pool - 4,00,00,000 (4CR)
Entry Fees - 49
Win Now - http://1kx.in/OI8z3rWi9dM",0
Congrats 6280368198 Rs.5000 Bonus on MY11Circle CHE vs KOL WIN First Prize 1.5Cr Today! Create Your Team vb.pcb3.in/c2u6s4VhG,0
Get JioFiber & Enjoy Devotional content from Jiotv+. Get Free Access to Premium spritual apps & also watch live Darshan from Home ZERO ENTRY COST! No Security Deposit & Installation Charges on Postpaid Plans. Click www.jio.com/r/sTLHqi845 to register,0
जियोफाइबर लाएं और जियोटीवी+ में भक्ति कार्यक्रमों का आनंद लें। प्रीमियम धार्मिक ऐप्स का मुफ्त में आनंद प्राप्त करें और घर से लाइव दर्शन भी देखें।शून्य प्रवेश लागत! पोस्टपेड प्लान्स पर कोई सिक्योरिटी डिपॉज़िट और इंस्टालेशन चार्ज नहीं। रजिस्टर करने के लिए www.jio.com/r/sTLZkUbL6? पर क्लिक करें।,0
"Special Offer: Rs.15 instant cash, Win 1st prize: Rs.1.51 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends tomorrow. Join Now - https://bit.ly/COL_15",0
"Special Offer: Rs.30 instant cash, Win 1st prize: Rs.1.51 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends tomorrow. Join Now - https://bit.ly/COL_15",0
"Dear JEE Aspirant, don't miss the chance to scale up your performance. Register for Aakash BYJU'S JEE Main Mock Test today! byju.me/Reg-JEE",0
"जल्दी करें ! #ActiveHoJaao कैंपेन खत्म होने में सिर्फ 4 दिन बाकी!
TurtlemintPro पर आओ, #ActiveHoJaao! आज ही अपने रिलेशनशिप मैनेजर से संपर्क करें। weurl.co/WkGdf1 नियम एवं शर्तें*",0
"Hi there, Are you ready for your holiday expeditions this summer? Croma has special offers on Travel Essentials, stock up now! TC resu.io/5VU23EQIFBHkQ",0
Bhai mera data check kr k btana kitna hai ,0
"Hey sarbjeet, haul't right there!
Nykaa's Makeup Fest is LIVE! UPTO 50% OFF on your fave brands like M.A.C, Lakme, Maybelline & more HERE> 1kx.in/tnhzFn",0
"27-Mar-22 08:10 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 27-Mar-22 08:10.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Welcome to Vi Haryana. Stay connected with Vi while you roam. 
Enjoy free incoming calls. Outgoing Calls & Data will be charged as per your tariff plan.
Our customers on Entertainment Postpaid plan ALSO enjoy free outgoing calls and Data (as per quota), anywhere in India.
Enable Data Roaming on your mobile to enjoy superior Vi 4G experience. To check your plan details, click https://bit.ly/Vi_App1",0
"Welcome to Jio-Haryana. Kindly enable Data Roaming to use data services. 4G Data, Voice & SMS benefits will be as per your plan.",0
"26-Mar-22 21:58 बजे तक 100% डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान का नाम : MRP 25
बकेट का नाम : Data
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"100% data quota exhausted as on 26-Mar-22 21:58.
Jio Number : 6280368198
Plan Name : MRP 25
Bucket Name : Data 
Internet speed will be reduced if you do not have any other active recharge plan or 4G data voucher.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Play for Rs.1 LAKH GTD winnings, win Rs.10k as 1st prize in 1 Pe 1 Lakh Rummy Tournament! Join with Rs.1. Starts at 9 PM. Register now: bit.ly/3qACQmU
-MPL",0
"Dear Customer, You have a missed call from +918847549383 . The last missed call was at 08:19 PM on 26-Mar-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have a missed call from +919056260709 . The last missed call was at 07:31 PM on 26-Mar-2022 . Thankyou, Team Jio.",0
"Final 2 Hours, Join CHN vs KOL Fantasy T20 match On HOWZAT & Win Tata Nexon + ₹75 Lakhs Cash Prizes!

Register now & Get upto ₹3,000/- Welcome bonus on your 1st deposit.

Make your team now 🏏,
👉 https://1mm.in/T20",0
"Hi 62803681XX, KOL vs CHN T20 Match on MY11circle
Prize Pool - 3,80,00,000 (3.8CR)
Entry Fees - 49
Win Now - http://1kx.in/OI8z3rWi9dM",0
"Special Offer: Rs.30 instant cash, Win 1st prize: Rs.1.51 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends Today 11:59 PM. Join Now - https://bit.ly/Col_30",0
"Dear Customer, You have 3 missed calls from +919056260709 . The last missed call was at 05:22 PM on 26-Mar-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have a missed call from +916239834490 . The last missed call was at 05:15 PM on 26-Mar-2022 . Thankyou, Team Jio.",0
"Special Offer: Rs.15 instant cash, Win 1st prize: Rs.1.51 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends Today 11:59 PM. Join Now - https://bit.ly/Col_15",0
"26-Mar-22 16:07 बजे तक 90% डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल डेटा : 2 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
बैलेंस डेटा : 109.81 MB
प्लान के अनुसार कुल डेटा : 2 GB
प्लान का नाम : MRP 25
अवधि : 19-Apr-22 09:25
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड डेटा कोटा के 100% खर्च हो जाने के बाद घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% Data quota used as on 26-Mar-22 16:07.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
Balance Data : 109.81 MB
Total Data quota as per plan : 2 GB
Plan Name : MRP 25
Validity : 19-Apr-22 09:25
If you do not have any other data plan, your internet speed will be reduced on consumption of 100% data quota.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"26-Mar-22 15:54 बजे तक 50% डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
बैलेंस डेटा : 955.63 MB
प्लान के अनुसार कुल डेटा : 2 GB
प्लान का नाम : MRP 25
अवधि : 19-Apr-22 09:25
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
माइजियो ऍप से अपना अकाउंट मैनेज करने के लिए , क्लिक करें www.jio.com/GetMyJio",0
"50% Data quota used as on 26-Mar-22 15:54.
Jio Number : 6280368198
Balance Data : 955.63 MB
Total Data quota as per plan : 2 GB
Plan Name : MRP 25
Validity : 19-Apr-22 09:25
For tips on how to manage your data quota more effectively, click https://youtu.be/ZFUDydctV78
To manage your account with MyJio app, click www.jio.com/GetMyJio",0
"26-Mar-22 15:11 बजे तक दैनिक 1.50 GB डेटा कोटा का 100% उपयोग किया जा चुका है ।
जियो नंबर : 6280368198
दैनिक हाइ-स्पीड डेटा कोटा 27-Mar-22 01:19 बजे फिर से बहाल हो जाएगा ।
अब आप एक इमरजेंसी डेटा वाउचर लेकर हाइ-स्पीड डेटा का आनंद लेना जारी रख सकते हैं और इसका बाद में भुगतान कर सकते हैं । आप Rs.25 मूल्य के वाउचर्स के रूप में 2 जीबी उधार ले सकते हैं ।
इमरजेंसी डेटा वाउचर लेने के लिए क्लिक करें https://www.jio.com/dl/edv
(जियोफोन के लिए मान्य नहीं)।
नियम एवं शर्तें लागू ।
यह जानने के लिए कि आपने अपने डेटा कोटा का उपयोग कहाँ किया है , क्लिक करें http://tiny1.jio.com/HelpfulTips",0
